,0,1,2
81,-0.7788569028671124,-0.2506060902283805,0.0
82,-0.799440842562878,-0.21667206296741895,0.0
83,-0.8345790985181053,0.07978213321242301,0.0
84,-0.7233553909696626,-0.4434901537390461,0.0
85,-0.6719486672649424,-0.5344667109600784,0.0
86,-0.7318585038456145,-0.4679743648725386,0.0
87,-0.8291899390417907,-0.2910535704923944,0.0
88,-0.8712034092398276,-0.1764315065939894,0.0
89,-0.7072874925445367,-0.554911922178584,0.0
90,-0.8322404532814565,-0.3658170429512705,0.0
91,-0.6536831252022736,-0.6462291823598749,0.0
92,-0.7578220749465261,-0.5378578354524319,0.0
93,-0.646818160635481,-0.6812394883168454,0.0
94,-0.7090187884878312,-0.6315322768375858,0.0
95,-0.6418469808325373,-0.7133420349797474,0.0
96,-0.716551363516082,-0.6533501025351796,0.0
97,-0.41380579640113985,-0.8881265923735315,0.0
98,-0.6582213046400202,-0.7393542617183121,0.0
99,-0.5907524588346701,-0.8068528567098163,0.0
100,-0.0,-0.0,1.0
101,-0.008166298025569441,-0.005944912246475027,1.0
102,-0.015643315470000488,-0.01278312564863836,1.0
103,-0.011725084003582319,-0.027942728046046448,1.0
104,-0.02856995199781927,-0.0285699899162326,1.0
105,-0.006128523202574761,-0.05013183948224128,1.0
106,-0.03181681081101646,-0.05158279879961418,1.0
107,-0.03869306136881454,-0.05918054452169099,1.0
108,-0.00036915038118965856,-0.08080723762065739,1.0
109,-0.004784121618949846,-0.09078312062411412,1.0
110,0.006577485761418551,-0.10079572008339019,1.0
111,-0.009625210250378003,-0.11069342500790957,1.0
112,-0.04717828943798858,-0.11165387290393172,1.0
113,0.025428185008878938,-0.1288275819163501,1.0
114,-0.028140815830116236,-0.1385859079283109,1.0
115,0.00820248886164686,-0.15129296188234892,1.0
116,0.019913076088041347,-0.1603847034359984,1.0
117,-0.009700684407290935,-0.17144294614995037,1.0
118,0.024957250057218813,-0.1800971596368218,1.0
119,0.04556919759120179,-0.18643074976465024,1.0
120,0.03437275138929407,-0.19907454881579673,1.0
121,-0.017751639285531744,-0.21137712254274027,1.0
122,0.051990852070644716,-0.21605477858717004,1.0
123,0.10773123920461242,-0.20583504166335034,1.0
124,0.028634670876712145,-0.2407271670143406,1.0
125,0.06681720931618494,-0.243525078179106,1.0
126,0.06525092150789245,-0.2543911772515107,1.0
127,0.18557653505587504,-0.1998537338302985,1.0
128,0.14864561089556527,-0.2406165412623982,1.0
129,0.15081160547903333,-0.25112433237122184,1.0
130,0.10269741323697386,-0.2850975374658145,1.0
131,0.18900041005566645,-0.2496598971844105,1.0
132,0.1393344465235644,-0.2916591277401362,1.0
133,0.19565647038656472,-0.26986970320319853,1.0
134,0.1748543551723667,-0.29558941579061054,1.0
135,0.2625578253756938,-0.2367501521295269,1.0
136,0.2749790934428432,-0.23794516832251458,1.0
137,0.2522550956418711,-0.27576618946277637,1.0
138,0.30118700766854356,-0.23794598403698938,1.0
139,0.23675902346771296,-0.31485458691902835,1.0
140,0.22997600768955448,-0.3322042805026855,1.0
141,0.35548041126873453,-0.21247773556601576,1.0
142,0.3610367391525676,-0.2227871349723092,1.0
143,0.3968054972367104,-0.17663413124301963,1.0
144,0.44426041129171884,-0.012788712071342504,1.0
145,0.43732902011433633,-0.12391488374593398,1.0
146,0.38159993822797494,-0.2650996496656759,1.0
147,0.46862359770634626,-0.07600716053020785,1.0
148,0.39824408025070146,-0.2765496443771793,1.0
149,0.45670243851964304,-0.19078229792350188,1.0
150,0.48584891848547046,-0.13793781591089843,1.0
151,0.5114413639905403,0.06171559577932885,1.0
152,0.49671913565928194,-0.17076391759985665,1.0
153,0.5103132654681678,-0.16181402566756786,1.0
154,0.5414626196494988,-0.06587027158989903,1.0
155,0.5451703766130941,-0.1069169573649528,1.0
156,0.5538389576708259,0.11502069047120926,1.0
157,0.5647179330838226,-0.11220713923710873,1.0
158,0.5774879966656807,-0.0986807799486845,1.0
159,0.595908545688863,0.00780033276913102,1.0
160,0.6055400277327435,0.025114398897393857,1.0
161,0.5196205521393263,0.3311338385386135,1.0
162,0.5739209167111996,0.25063850146124456,1.0
163,0.6116194986879023,0.17572781939894902,1.0
164,0.6453930501079693,0.0372068542205951,1.0
165,0.5723879943653694,0.32163713294313756,1.0
166,0.6554815486617058,0.12160749898133895,1.0
167,0.6723028230042195,0.07761058238459297,1.0
168,0.5245065050774415,0.4434879019005616,1.0
169,0.5874997602207731,0.374981053167444,1.0
170,0.5272354001043956,0.47113885179873216,1.0
171,0.5712554019922406,0.4335925940392816,1.0
172,0.5081172793843853,0.5203291748746377,1.0
173,0.6339238690894924,0.3766438062242916,1.0
174,0.6560191352821745,0.35826999910132806,1.0
175,0.480680791695864,0.5855484650830541,1.0
176,0.6217301044556608,0.45031022289550926,1.0
177,0.5998501653014556,0.49509398177795966,1.0
178,0.5616500777921227,0.5525415590753792,1.0
179,0.4883507535682928,0.6310984863499197,1.0
180,0.5159033147324087,0.6219633126130875,1.0
181,0.618043969730529,0.5361372390377623,1.0
182,0.5140754136320933,0.6494450806089715,1.0
183,0.6795698479372733,0.49099112236142256,1.0
184,0.27895241381091057,0.8013189682875496,1.0
185,0.5789655960430966,0.6340098699248127,1.0
186,0.49057695753711794,0.7169038461067299,1.0
187,0.2834321189337152,0.8318259252158736,1.0
188,0.38370293244830855,0.8018076555014253,1.0
189,-0.04545231431406159,0.8978401447971486,1.0
190,0.41672348184608554,0.8079528579501474,1.0
191,0.11350895210849103,0.9121565118437494,1.0
192,0.13396910095456355,0.919585574279664,1.0
193,0.30442589768750206,0.8886989626342674,1.0
194,-0.04617802531760506,0.9483713666566402,1.0
195,0.047870737057207687,0.9584011676779669,1.0
196,-0.17280714376308212,0.954174986102618,1.0
197,-0.22328712111352086,0.9540162172421591,1.0
198,-0.507465878938757,0.8499284628225809,1.0
199,-0.40165558950057306,0.9157907989398819,1.0
200,-0.0,0.0,2.0
201,-0.0013949874649663704,0.01000421986130327,2.0
202,-0.008728168362477208,0.018219239755793443,2.0
203,-0.011752621892548235,0.027931156871801224,2.0
204,-0.017050892882135096,0.036629954038918534,2.0
205,-0.0012446900881719603,0.0504897105666304,2.0
206,-0.022681228998746566,0.05620192553010892,2.0
207,-0.019624577297300373,0.06792912345877121,2.0
208,-0.040518534862741915,0.06991562240631265,2.0
209,-0.04278614900567792,0.08021102332710438,2.0
210,-0.06751807851870095,0.0751288864499757,2.0
211,-0.06758796049922425,0.08819039974907124,2.0
212,-0.08594394707519673,0.08547523787552597,2.0
213,-0.07174149647219716,0.10998316298047349,2.0
214,-0.07060746902003201,0.12252569000207267,2.0
215,-0.094096984161692,0.118754362910731,2.0
216,-0.11469974629243906,0.1138584730970488,2.0
217,-0.13543606367400127,0.10556448133267421,2.0
218,-0.17636019143624612,0.04421463690046593,2.0
219,-0.15095896575202578,0.11850893167181252,2.0
220,-0.13960160076299186,0.14602587129921013,2.0
221,-0.16944357058362355,0.1276098938940271,2.0
222,-0.17974370173739262,0.13067102867553296,2.0
223,-0.21405719261065786,0.09029730100483795,2.0
224,-0.17517571692505762,0.16757977656853448,2.0
225,-0.23239159325711137,0.09880865623195106,2.0
226,-0.24733078129567698,0.08831782631331393,2.0
227,-0.26153859614880326,0.07731576820913959,2.0
228,-0.25905649429794686,0.1134970058180082,2.0
229,-0.27979013694197463,0.08674704563295849,2.0
230,-0.2663009724080968,0.14460690387785555,2.0
231,-0.3017101562245475,0.08379857334286563,2.0
232,-0.3139354585110592,0.076965334220129,2.0
233,-0.33332203190775633,0.0027448417068751643,2.0
234,-0.3298424708746223,0.09566134359030556,2.0
235,-0.3497944497199921,-0.05129414337383343,2.0
236,-0.3441724693153576,-0.11737425750157868,2.0
237,-0.3518632821696558,0.12598355126327634,2.0
238,-0.37650209107617355,-0.07468654713488385,2.0
239,-0.377897412052134,-0.11127350116553651,2.0
240,-0.40321589051888246,-0.025799103282820035,2.0
241,-0.4093455313642542,-0.06284382912559278,2.0
242,-0.4115099835874602,-0.10315603683225377,2.0
243,-0.420512392409338,-0.10873613377081322,2.0
244,-0.4257337067602701,-0.12759966741998674,2.0
245,-0.45377576268424846,-0.026441018290953345,2.0
246,-0.36584610004146384,-0.286448892811457,2.0
247,-0.3661060999840426,-0.3022440873426285,2.0
248,-0.45512952530381723,-0.16713817175197726,2.0
249,-0.4780927274632641,-0.12807164595450934,2.0
250,-0.3864020028024861,-0.32522223921804266,2.0
251,-0.44688663638723874,-0.25626825355748173,2.0
252,-0.40016676344748253,-0.3402304758779279,2.0
253,-0.4252870317698511,-0.3251681848273578,2.0
254,-0.34104397537481534,-0.42568728900164177,2.0
255,-0.3292756477895967,-0.44745896245508754,2.0
256,-0.4352762039668868,-0.3612505730522206,2.0
257,-0.47467913260365974,-0.32584736781640244,2.0
258,-0.4828445937131215,-0.33180021239630436,2.0
259,-0.28029522882091334,-0.5259300568674097,2.0
260,-0.4385872099069889,-0.4182711052948219,2.0
261,-0.3641481120149478,-0.49704254319609703,2.0
262,-0.3586559254615153,-0.5133914726451014,2.0
263,-0.2828734361038572,-0.5700362241408414,2.0
264,-0.4623792756104329,-0.45179856641498073,2.0
265,-0.21372172185407357,-0.6208071254336742,2.0
266,-0.14817175844369454,-0.6499919802921786,2.0
267,-0.18104945239864212,-0.6521009002475541,2.0
268,-0.20971626293782078,-0.6540700895623566,2.0
269,-0.13040733455697157,-0.6846610004869398,2.0
270,-0.06177722540831019,-0.7043667789002549,2.0
271,-0.4517361705187966,-0.5570185851082909,2.0
272,0.21818627856208586,-0.693772561926413,2.0
273,0.02354721655056086,-0.736997664284789,2.0
274,-0.10145976117580369,-0.7405568276469987,2.0
275,-0.032915341487729594,-0.7568603627890876,2.0
276,0.13281288365746718,-0.7561007588709576,2.0
277,0.07169941971553384,-0.774465922308654,2.0
278,-0.19507397395472073,-0.763347318770991,2.0
279,0.456641715697463,-0.6544082070609725,2.0
280,0.172118381924018,-0.7895377476678299,2.0
281,0.37868087500125824,-0.7252739361865883,2.0
282,0.14759200279648604,-0.8150270206187789,2.0
283,0.517488402558848,-0.6596159592371229,2.0
284,0.37336013102180626,-0.7619243733283086,2.0
285,0.45646019240927427,-0.7271958259707659,2.0
286,0.23180866531319208,-0.8371867285825269,2.0
287,0.6065653896549178,-0.6358825079975684,2.0
288,0.5712395568423182,-0.6810351132568097,2.0
289,0.6817351873577391,-0.5860204542540963,2.0
290,0.4478949001290033,-0.7910982489110729,2.0
291,0.5075679874568477,-0.7663475206567377,2.0
292,0.8600701640787818,-0.3519441167221452,2.0
293,0.49100785797796037,-0.8008572012374987,2.0
294,0.6645230939472647,-0.6781959279789076,2.0
295,0.8418445797685424,-0.46056716034387085,2.0
296,0.7612496395317869,-0.6006756190758954,2.0
297,0.8450852502604403,-0.4958175077671738,2.0
298,0.7655531487079843,-0.6275574768149381,2.0
299,0.8812199916588971,-0.47270638487404987,2.0
